@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1713,'2024/04/16 10:33:09:637',7,0.413542,0.482407,5
1714,'2024/04/16 10:33:09:637',7,0.404167,0.482407,5
1715,'2024/04/16 10:33:09:658',7,0.404167,0.516667,5
1716,'2024/04/16 10:33:09:658',7,0.409896,0.516667,5
1717,'2024/04/16 10:33:09:677',7,0.409896,0.534259,5
1718,'2024/04/16 10:33:09:677',7,0.428125,0.534259,5
1719,'2024/04/16 10:33:09:697',7,0.428125,0.536111,5
1720,'2024/04/16 10:33:09:697',7,0.453646,0.536111,5
1721,'2024/04/16 10:33:09:717',7,0.453646,0.518519,5
1722,'2024/04/16 10:33:09:717',7,0.490104,0.518519,5
1723,'2024/04/16 10:33:09:737',7,0.490104,0.487037,5
1724,'2024/04/16 10:33:09:737',7,0.521354,0.487037,5
1725,'2024/04/16 10:33:09:757',7,0.521354,0.473148,5
1726,'2024/04/16 10:33:09:758',7,0.529167,0.473148,5
1727,'2024/04/16 10:33:09:777',7,0.529167,0.444444,5
1728,'2024/04/16 10:33:09:777',7,0.534375,0.444444,5
1729,'2024/04/16 10:33:09:797',7,0.534375,0.425926,5
1730,'2024/04/16 10:33:09:797',7,0.529167,0.425926,5
1731,'2024/04/16 10:33:09:817',7,0.529167,0.401852,5
1732,'2024/04/16 10:33:09:817',7,0.5125,0.401852,5
1733,'2024/04/16 10:33:09:837',7,0.5125,0.378704,5
1734,'2024/04/16 10:33:09:837',7,0.480729,0.378704,5
1735,'2024/04/16 10:33:09:857',7,0.480729,0.378704,5
1736,'2024/04/16 10:33:09:857',7,0.445313,0.378704,5
1737,'2024/04/16 10:33:09:877',7,0.445313,0.396296,5
1738,'2024/04/16 10:33:09:877',7,0.43125,0.396296,5
1739,'2024/04/16 10:33:09:897',7,0.43125,0.464815,5
1740,'2024/04/16 10:33:09:897',7,0.423438,0.464815,5
1741,'2024/04/16 10:33:09:917',7,0.423438,0.527778,5
1742,'2024/04/16 10:33:09:917',7,0.428125,0.527778,5
1743,'2024/04/16 10:33:09:937',7,0.428125,0.592593,5
1744,'2024/04/16 10:33:09:937',7,0.440104,0.592593,5
1745,'2024/04/16 10:33:09:957',7,0.440104,0.625926,5
1746,'2024/04/16 10:33:09:957',7,0.45,0.625926,5
1747,'2024/04/16 10:33:09:977',7,0.45,0.646296,5
1748,'2024/04/16 10:33:09:977',7,0.465625,0.646296,5
1749,'2024/04/16 10:33:09:997',7,0.465625,0.649074,5
1750,'2024/04/16 10:33:09:997',7,0.484375,0.649074,5
1751,'2024/04/16 10:33:10:017',7,0.484375,0.626852,5
1752,'2024/04/16 10:33:10:017',7,0.504687,0.626852,5
1753,'2024/04/16 10:33:10:037',7,0.504687,0.584259,5
1754,'2024/04/16 10:33:10:037',7,0.529688,0.584259,5
1755,'2024/04/16 10:33:10:057',7,0.529688,0.528704,5
1756,'2024/04/16 10:33:10:057',7,0.548958,0.528704,5
1757,'2024/04/16 10:33:10:077',7,0.548958,0.494444,5
1758,'2024/04/16 10:33:10:077',7,0.554167,0.494444,5
1759,'2024/04/16 10:33:10:097',7,0.554167,0.448148,5
1760,'2024/04/16 10:33:10:097',7,0.553646,0.448148,5
1761,'2024/04/16 10:33:10:117',7,0.553646,0.411111,5
1762,'2024/04/16 10:33:10:117',7,0.541667,0.411111,5
1763,'2024/04/16 10:33:10:137',7,0.541667,0.396296,5
1764,'2024/04/16 10:33:10:137',7,0.530208,0.396296,5
1765,'2024/04/16 10:33:10:157',7,0.530208,0.373148,5
1766,'2024/04/16 10:33:10:157',7,0.49375,0.373148,5
1767,'2024/04/16 10:33:10:177',7,0.49375,0.381481,5
1768,'2024/04/16 10:33:10:177',7,0.453646,0.381481,5
1769,'2024/04/16 10:33:10:197',7,0.453646,0.409259,5
1770,'2024/04/16 10:33:10:197',7,0.425521,0.409259,5
1771,'2024/04/16 10:33:10:217',7,0.425521,0.449074,5
1772,'2024/04/16 10:33:10:217',7,0.402604,0.449074,5
1773,'2024/04/16 10:33:10:239',7,0.402604,0.534259,5
1774,'2024/04/16 10:33:10:239',7,0.386458,0.534259,5
1775,'2024/04/16 10:33:10:278',7,0.386458,0.600926,5
1776,'2024/04/16 10:33:10:278',7,0.405729,0.600926,5
1777,'2024/04/16 10:33:10:280',7,0.405729,0.612037,5
1778,'2024/04/16 10:33:10:280',7,0.415625,0.612037,5
1779,'2024/04/16 10:33:10:297',7,0.415625,0.623148,5
1780,'2024/04/16 10:33:10:297',7,0.441667,0.623148,5
1781,'2024/04/16 10:33:10:318',7,0.441667,0.625,5
1782,'2024/04/16 10:33:10:318',7,0.478125,0.625,5
1783,'2024/04/16 10:33:10:337',7,0.478125,0.594444,5
1784,'2024/04/16 10:33:10:337',7,0.527604,0.594444,5
1785,'2024/04/16 10:33:10:358',7,0.527604,0.565741,5
1786,'2024/04/16 10:33:10:359',7,0.553646,0.565741,5
1787,'2024/04/16 10:33:10:377',7,0.553646,0.550926,5
1788,'2024/04/16 10:33:10:377',7,0.563021,0.550926,5
1789,'2024/04/16 10:33:10:397',7,0.563021,0.527778,5
1790,'2024/04/16 10:33:10:398',7,0.572396,0.527778,5
1791,'2024/04/16 10:33:10:417',7,0.572396,0.493519,5
1792,'2024/04/16 10:33:10:417',7,0.573958,0.493519,5
1793,'2024/04/16 10:33:10:437',7,0.573958,0.466667,5
1794,'2024/04/16 10:33:10:437',7,0.566667,0.466667,5
1795,'2024/04/16 10:33:10:457',7,0.566667,0.419444,5
1796,'2024/04/16 10:33:10:457',7,0.54375,0.419444,5
1797,'2024/04/16 10:33:10:477',7,0.54375,0.391667,5
1798,'2024/04/16 10:33:10:477',7,0.521354,0.391667,5
1799,'2024/04/16 10:33:10:497',7,0.521354,0.373148,5
1800,'2024/04/16 10:33:10:497',7,0.484375,0.373148,5
1801,'2024/04/16 10:33:10:517',7,0.484375,0.375,5
1802,'2024/04/16 10:33:10:517',7,0.458854,0.375,5
1803,'2024/04/16 10:33:10:537',7,0.458854,0.412037,5
1804,'2024/04/16 10:33:10:537',7,0.424479,0.412037,5
1805,'2024/04/16 10:33:10:557',7,0.424479,0.453704,5
1806,'2024/04/16 10:33:10:557',7,0.407292,0.453704,5
1807,'2024/04/16 10:33:10:577',7,0.407292,0.501852,5
1808,'2024/04/16 10:33:10:577',7,0.400521,0.501852,5
1809,'2024/04/16 10:33:10:630',7,0.400521,0.646296,5
1810,'2024/04/16 10:33:10:630',7,0.457292,0.646296,5
1811,'2024/04/16 10:33:10:636',7,0.457292,0.646296,5
1812,'2024/04/16 10:33:10:636',7,0.457292,0.646296,5
1813,'2024/04/16 10:33:10:638',7,0.457292,0.672222,5
1814,'2024/04/16 10:33:10:638',7,0.485417,0.672222,5
1815,'2024/04/16 10:33:10:658',7,0.485417,0.687037,5
1816,'2024/04/16 10:33:10:658',7,0.529688,0.687037,5
1817,'2024/04/16 10:33:10:677',7,0.529688,0.672222,5
1818,'2024/04/16 10:33:10:678',7,0.579687,0.672222,5
1819,'2024/04/16 10:33:10:697',7,0.579687,0.651852,5
1820,'2024/04/16 10:33:10:697',7,0.601563,0.651852,5
1821,'2024/04/16 10:33:10:717',7,0.601563,0.625926,5
1822,'2024/04/16 10:33:10:717',7,0.620313,0.625926,5
1823,'2024/04/16 10:33:10:737',7,0.620313,0.587963,5
1824,'2024/04/16 10:33:10:737',7,0.630729,0.587963,5
1825,'2024/04/16 10:33:10:758',7,0.630729,0.538889,5
1826,'2024/04/16 10:33:10:758',7,0.628125,0.538889,5
1827,'2024/04/16 10:33:10:777',7,0.628125,0.503704,5
1828,'2024/04/16 10:33:10:777',7,0.615104,0.503704,5
1829,'2024/04/16 10:33:10:797',7,0.615104,0.45,5
1830,'2024/04/16 10:33:10:797',7,0.583333,0.45,5
1831,'2024/04/16 10:33:10:817',7,0.583333,0.410185,5
1832,'2024/04/16 10:33:10:817',7,0.543229,0.410185,5
1833,'2024/04/16 10:33:10:837',7,0.543229,0.391667,5
1834,'2024/04/16 10:33:10:837',7,0.495313,0.391667,5
1835,'2024/04/16 10:33:10:857',7,0.495313,0.391667,5
1836,'2024/04/16 10:33:10:857',7,0.444271,0.391667,5
1837,'2024/04/16 10:33:10:877',7,0.444271,0.457407,5
1838,'2024/04/16 10:33:10:877',7,0.394792,0.457407,5
1839,'2024/04/16 10:33:10:929',7,0.394792,0.632407,5
1840,'2024/04/16 10:33:10:929',7,0.371354,0.632407,5
1841,'2024/04/16 10:33:10:949',7,0.371354,0.685185,5
1842,'2024/04/16 10:33:10:949',7,0.3875,0.685185,5
1843,'2024/04/16 10:33:10:969',7,0.3875,0.685185,5
1844,'2024/04/16 10:33:10:969',7,0.3875,0.685185,5
1845,'2024/04/16 10:33:11:209',7,0.3875,0.685185,5
1846,'2024/04/16 10:33:11:209',7,0.386979,0.685185,5
1847,'2024/04/16 10:33:11:229',7,0.386979,0.682407,5
1848,'2024/04/16 10:33:11:229',7,0.377604,0.682407,5
1849,'2024/04/16 10:33:11:249',7,0.377604,0.678704,5
1850,'2024/04/16 10:33:11:249',7,0.367188,0.678704,5
1851,'2024/04/16 10:33:11:269',7,0.367188,0.672222,5
1852,'2024/04/16 10:33:11:269',7,0.329167,0.672222,5
1853,'2024/04/16 10:33:11:289',7,0.329167,0.672222,5
1854,'2024/04/16 10:33:11:289',7,0.295833,0.672222,5
1855,'2024/04/16 10:33:11:309',7,0.295833,0.692593,5
1856,'2024/04/16 10:33:11:309',7,0.242708,0.692593,5
1857,'2024/04/16 10:33:11:329',7,0.242708,0.707407,5
1858,'2024/04/16 10:33:11:329',7,0.223958,0.707407,5
1859,'2024/04/16 10:33:11:349',7,0.223958,0.716667,5
1860,'2024/04/16 10:33:11:349',7,0.208333,0.716667,5
1861,'2024/04/16 10:33:11:369',7,0.208333,0.719444,5
1862,'2024/04/16 10:33:11:369',7,0.2,0.719444,5
1863,'2024/04/16 10:33:11:389',7,0.2,0.719444,5
1864,'2024/04/16 10:33:11:389',7,0.197396,0.719444,5
1865,'2024/04/16 10:33:11:409',7,0.197396,0.717593,5
1866,'2024/04/16 10:33:11:409',7,0.194792,0.717593,5
1867,'2024/04/16 10:33:11:429',7,0.194792,0.715741,5
1868,'2024/04/16 10:33:11:429',7,0.193229,0.715741,5
1869,'2024/04/16 10:33:11:449',7,0.193229,0.714815,5
1870,'2024/04/16 10:33:11:449',7,0.192708,0.714815,5
1871,'2024/04/16 10:33:11:489',7,0.192708,0.712963,5
1872,'2024/04/16 10:33:11:489',7,0.192188,0.712963,5
1873,'2024/04/16 10:33:11:509',7,0.192188,0.712963,5
1874,'2024/04/16 10:33:11:509',7,0.192188,0.712963,5
1875,'2024/04/16 10:33:11:529',7,0.192188,0.712037,5
1876,'2024/04/16 10:33:11:529',7,0.192188,0.712037,5
1877,'2024/04/16 10:33:11:549',7,0.192188,0.712037,5
1878,'2024/04/16 10:33:11:549',7,0.191667,0.712037,5
1879,'2024/04/16 10:33:11:569',7,0.191667,0.711111,5
1880,'2024/04/16 10:33:11:569',7,0.190625,0.711111,5
1881,'2024/04/16 10:33:11:589',7,0.190625,0.710185,5
1882,'2024/04/16 10:33:11:589',7,0.190104,0.710185,5
1883,'2024/04/16 10:33:11:609',7,0.190104,0.709259,5
1884,'2024/04/16 10:33:11:609',7,0.190104,0.709259,5
1885,'2024/04/16 10:33:11:649',7,0.190104,0.703704,5
1886,'2024/04/16 10:33:11:649',7,0.190104,0.703704,5
1887,'2024/04/16 10:33:11:689',7,0.190104,0.691667,5
1888,'2024/04/16 10:33:11:689',7,0.190104,0.691667,5
1889,'2024/04/16 10:33:11:709',7,0.190104,0.685185,5
1890,'2024/04/16 10:33:11:709',7,0.190625,0.685185,5
1891,'2024/04/16 10:33:11:729',7,0.190625,0.67963,5
1892,'2024/04/16 10:33:11:729',7,0.191146,0.67963,5
1893,'2024/04/16 10:33:11:749',7,0.191146,0.675926,5
1894,'2024/04/16 10:33:11:749',7,0.191667,0.675926,5
1895,'2024/04/16 10:33:11:769',7,0.191667,0.673148,5
1896,'2024/04/16 10:33:11:769',7,0.192188,0.673148,5
1897,'2024/04/16 10:33:11:789',7,0.192188,0.673148,5
1898,'2024/04/16 10:33:11:789',7,0.192708,0.673148,5
1899,'2024/04/16 10:33:11:809',7,0.192708,0.672222,5
1900,'2024/04/16 10:33:11:809',7,0.192708,0.672222,5
1901,'2024/04/16 10:33:11:829',7,0.192708,0.672222,5
1902,'2024/04/16 10:33:11:829',7,0.192708,0.672222,5
